sep_index,pp_index,cdaw_sep_id,timestamp,cdaw_start_time,cdaw_max_time,cdaw_evn_max,cme_id,cme_launch_time,cme_1st_app_time,lasco_cme_width,p_cme_width,lasco_linear_speed,p_cme_speed,fl_id,fl_start_time,fl_peak_time,fl_rise_time,fl_lon,fl_lat,fl_goes_class,noaa_ar,noaa_ar_uncertain,harpnum,noaa_pf10MeV,ppf_gt10MeV,ppf_gt30MeV,ppf_gt60MeV,ppf_gt100MeV,fluence_gt10MeV,fluence_gt30MeV,fluence_gt60MeV,fluence_gt100MeV,gsep_pf_gt10MeV,gsep_max_time,gsep_fluence_gt10MeV,m_type2_onset_time,dh_type2_onset_time,start_fr,noaa-sep_flag,Inst_category,Comments,Notes,Fe_e_p_shock_notes,gsep_notes,slice_start,slice_end,Flag
gsep_316,psep_311,cdaw_sep_129,2012-09-28 03:00:00,2012-09-28 01:20:00,2012-09-28 04:45:00,28,lasco_19473,2012-09-27 23:19:26,2012-09-28 00:12:00,360,360,947,947,gid_sdo_2578,2012-09-27 23:36:00,2012-09-27 23:57:00,21,36,9,C3.7,11577,FALSE,2040,28,19.6,2.81,0.84,,996000,329000,165000,,28.431,2012-09-28 04:45:00,6405767,2012-09-27 23:44:00,2012-09-27 23:55:00,16000,1,P,,,Fe-rich; ;p-rich; ,,2012-09-27 15:00:00,2012-09-28 14:05:00,1
gsep_316_1,,,2012-11-08 12:00:00,,,,,,2012-11-07 19:24:00,20,,165,,,,,,,,,,TRUE,,,,,,,,,,,2.4235,2012-11-09 04:20:00,952846,,,,0,P,,,,,2012-11-08 00:00:00,2012-11-09 14:00:00,0
gsep_317,psep_312,,2012-12-14 06:15:00,,,,lasco_19914,2012-12-14 01:37:33,2012-12-14 02:00:06,149,149,763,763,,,,,,,,,TRUE,,,6.01,,,,538000,,,,9.3625,2012-12-15 01:55:00,2191588,,,,0,P,,,,,2012-12-13 18:15:00,2012-12-15 16:15:00,0
gsep_318,psep_313,,2013-01-16 22:35:00,,,,lasco_20175,2013-01-16 18:03:58,2013-01-16 19:00:05,250,250,648,648,gid_sdo_3003,2013-01-16 18:21:00,2013-01-16 19:23:00,62,76,-31,C2.2,11650,FALSE,2360,,2.71,,,,188000,,,,2.0844,2013-01-17 14:15:00,711136,,2013-01-16 22:00:00,1000,0,P,,,,Type II Radio burst From CDAW list,2013-01-16 10:35:00,2013-01-17 20:35:00,0
gsep_319,psep_314,cdaw_sep_130,2013-03-16 19:05:00,2013-03-15 19:40:00,2013-03-17 07:00:00,15,lasco_20551,2013-03-15 06:31:20,2013-03-15 07:12:00,360,360,1063,1063,gid_sdo_3058,2013-03-15 05:46:00,2013-03-15 06:58:00,72,-12,11,M1.1,11692,FALSE,2546,16,10.42,1.46,,,1080000,321000,,,16.036,2013-03-17 07:00:00,9291262,,2013-03-15 07:00:00,14000,1,P,,,,Type II Radio burst From CDAW list,2013-03-16 07:05:00,2013-03-17 21:10:00,1
gsep_320,,cdaw_sep_131,2013-04-11 10:20:00,2013-04-11 08:25:00,2013-04-11 16:45:00,114,lasco_20713,2013-04-11 06:36:36,2013-04-11 07:24:00,360,360,861,861,gid_sdo_3134,2013-04-11 06:56:00,2013-04-11 07:16:00,20,-12,9,M6.5,11719,FALSE,2635,114,,,,,,,,,113.55,2013-04-11 16:45:00,54249599,2013-04-11 07:02:00,2013-04-11 07:10:00,10000,1,P,,,,,2013-04-10 22:20:00,2013-04-12 09:05:00,1
gsep_320_1,,,2013-04-21 09:00:00,,,,,,2013-04-21 07:24:00,360,,919,,,,,,,,,11719,FALSE,,,,,,,,,,,3.2718,2013-04-21 16:40:00,961744,,,,0,P,,,,Behind Western Limb,2013-04-20 21:00:00,2013-04-21 22:00:00,0
gsep_320_2,,,2013-04-24 23:00:00,,,,,,2013-04-24 22:12:00,360,,594,,,,,,,,,11719,FALSE,,,,,,,,,,,1.4576,2013-04-25 05:20:00,319815,,,,0,P,,,,Behind Western Limb,2013-04-24 11:00:00,2013-04-25 12:00:00,0
gsep_320_3,,,2013-05-13 18:00:00,,,,,,2013-05-13 16:07:00,360,,1850,,,2013-05-13 15:48:00,2013-05-13 16:05:00,17,-85,14,X2.8,11748,FALSE,,,,,,,,,,,1.0949,2013-05-14 10:50:00,417789,,2013-05-13 16:15:00,16000,0,P,,,,Type II Radio burst From CDAW list; Flare data from LMSAL-HEK,2013-05-13 06:00:00,2013-05-14 19:00:00,0
gsep_321,,cdaw_sep_132,2013-05-15 13:30:00,2013-05-15 06:35:00,2013-05-17 17:20:00,42,lasco_20981,2013-05-15 01:19:17,2013-05-15 01:48:00,360,360,1366,1366,gid_sdo_3394,2013-05-15 01:25:00,2013-05-15 01:48:00,23,-64,12,X1.2,11748,FALSE,2748,42,,,,,,,,,26.786,2013-05-16 05:15:00,39582265,2013-05-15 01:37:00,,,1,P,,,,,2013-05-15 01:30:00,2013-05-18 17:35:00,1
gsep_322,,cdaw_sep_133,2013-05-22 15:05:00,2013-05-22 14:20:00,2013-05-23 06:50:00,1660,lasco_21052,2013-05-22 12:47:06,2013-05-22 13:25:00,360,,1466,1466,gid_sdo_3437,2013-05-22 13:08:00,2013-05-22 13:32:00,24,70,15,M5.0,11745,FALSE,2739,1660,,,,,,,,,1655.4,2013-05-23 06:50:00,1033062164,2013-05-22 12:59:00,2013-05-22 13:10:00,16000,1,P,,,,,2013-05-22 03:05:00,2013-05-25 00:00:00,1
gsep_322_1,,,2013-06-21 14:00:00,,,,,,2013-06-21 13:25:00,165,,434,,,,,,,,C1.1,11772,FALSE,,,,,,,,,,,6.7437,2013-06-22 17:00:00,6910085,,,,0,P,,,,,2013-06-21 02:00:00,2013-06-23 07:40:00,0
gsep_323,,cdaw_sep_134,2013-06-23 20:10:00,2013-06-23 08:30:00,2013-06-24 05:20:00,14,lasco_21225,2013-06-21 02:47:19,2013-06-21 03:12:00,207,,1900,1900,gid_sdo_3497,2013-06-21 02:30:00,2013-06-21 03:14:00,44,-73,-16,M2.9,11777,FALSE,2878,14,,,,,,,,,14.146,2013-06-24 05:20:00,8215399,,2013-06-21 03:35:00,14000,1,P,,,,Type II Radio burst From CDAW list,2013-06-23 08:10:00,2013-06-24 17:10:00,1
gsep_323_1,,,2013-08-17 21:00:00,,,,,,2013-08-17 19:12:00,360,,1202,,,2013-08-17 18:16:00,2013-08-17 18:24:00,8,30,-7,M3.3,11818,FALSE,,,,,,,,,,,0.72258,2013-08-18 03:20:00,178991,,,,0,P,,,,,2013-08-17 09:00:00,2013-08-18 10:00:00,0
gsep_323_2,,,2013-08-20 16:00:00,,,,,,2013-08-20 08:12:00,360,,784,,,2013-08-20 04:54:00,2013-08-20 06:08:00,74,87,-18,C1.3,11817,FALSE,,,,,,,,,,,2.0769,2013-08-21 13:30:00,944863,,,,0,P,,,,Behind Western Limb; Flare data from LMSAL-HEK,2013-08-20 04:00:00,2013-08-22 01:00:00,0
gsep_324,,cdaw_sep_135,2013-09-30 05:05:00,2013-09-30 00:25:00,2013-09-30 20:05:00,182,lasco_21706,2013-09-29 21:42:36,2013-09-29 22:12:00,360,,1179,1179,,2013-09-29 20:42:00,2013-09-29 23:32:00,172,29,17,C1.3,11850,TRUE,3199,182,,,,,,,,,181.81,2013-09-30 20:05:00,194548960,,2013-09-29 21:53:00,14000,1,P,,,,Type II Radio burst From CDAW list,2013-09-29 17:05:00,2013-10-02 10:25:00,1
gsep_324_1,,,2013-10-28 06:00:00,,,,,,2013-10-28 02:24:00,360,,695,,,2013-10-28 01:41:00,2013-10-28 02:03:00,22,66,4,X1.0,11875,FALSE,,,,,,,,,,,4.4786,2013-10-29 01:40:00,4059798,,,,0,P,,,,Flare data from LMSAL-HEK,2013-10-27 18:00:00,2013-10-29 15:20:00,0
gsep_324_2,,,2013-10-30 02:00:00,,,,,,2013-10-29 22:00:00,360,,1001,,,2013-10-29 21:42:00,2013-10-29 21:54:00,12,89,5,X2.3,11875,FALSE,,,,,,,,,,,4.8353,2013-10-30 09:25:00,2427191,,,,0,P,,,,Flare data from LMSAL-HEK,2013-10-29 14:00:00,2013-10-30 18:00:00,0
gsep_324_3,,,2013-11-02 07:00:00,,,,,,2013-11-02 04:48:00,360,,585,,,2013-11-02 04:40:00,2013-11-02 04:46:00,6,4,-23,C8.2,11885,FALSE,,,,,,,,,,,3.383,2013-11-02 20:00:00,1050697,,,,0,P,,,,Flare data from LMSAL-HEK,2013-11-01 19:00:00,2013-11-03 03:00:00,0
gsep_324_4,,,2013-11-07 01:00:00,,,,,,2013-11-07 00:00:00,360,,1033,,,2013-11-06 23:44:00,2013-11-07 00:02:00,18,88,-11,M1.8,11882,FALSE,,,,,,,,,,,6.6458,2013-11-07 04:35:00,1781075,,,,0,P,,,,Behind Western Limb; Flare data from LMSAL-HEK,2013-11-06 13:00:00,2013-11-07 13:00:00,0
gsep_324_5,,,2013-11-10 09:05:00,,,,,,2013-11-10 05:36:00,262,,682,,,2013-11-10 05:08:00,2013-11-10 05:14:00,6,13,-14,X1.1,11890,FALSE,,,,,,,,,,,1.3253,2013-11-11 06:55:00,681979,,,,0,P,,,,,2013-11-09 21:05:00,2013-11-11 08:00:00,0
gsep_324_6,,,2013-11-19 12:00:00,,,,,,2013-11-19 10:36:00,360,,740,,,2013-11-19 10:14:00,2013-11-19 10:26:00,12,69,-13,X1.0,11893,FALSE,,,,,,,,,,,4.0324,2013-11-19 18:25:00,1544922,,2013-11-19 10:39:00,14000,0,P,,,,Type II Radio burst From CDAW list; Flare data from LMSAL-HEK,2013-11-19 00:00:00,2013-11-20 04:00:00,0
gsep_324_7,,,2013-12-14 06:00:00,,,,,,2013-12-14 01:48:00,92,,512,,,,,,,,,,TRUE,,,,,,,,,,,1.6794,2013-12-15 00:05:00,814062,,,,0,P,,,,Beyond Eastern Limb event,2013-12-13 18:00:00,2013-12-15 07:00:00,0
gsep_324_8,,,2013-12-26 08:00:00,,,,,,2013-12-26 03:24:00,360,,1336,,,,,,,,,,TRUE,,,,,,,,,,,2.7438,2013-12-27 02:50:00,2200741,,,,0,P,,,,Beyond Eastern Limb event,2013-12-25 20:00:00,2013-12-28 01:00:00,0
gsep_325,,cdaw_sep_136,2013-12-28 21:50:00,2013-12-28 19:00:00,2013-12-28 23:15:00,29,lasco_22365,2013-12-28 16:58:43,2013-12-28 17:36:00,360,,1118,1118,,,,,,,,,TRUE,,29,,,,,,,,,29.277,2013-12-28 23:15:00,10986177,,,,1,P,,,,,2013-12-28 09:50:00,2013-12-30 00:00:00,1
gsep_326,,cdaw_sep_137,2014-01-06 09:15:00,2014-01-06 08:15:00,2014-01-06 16:00:00,42,lasco_22425,2014-01-06 07:25:21,2014-01-06 08:00:00,360,,1402,1402,,2014-01-06 07:30:00,2014-01-06 07:45:00,15,89,-15,C2.1,11936,TRUE,3535,42,,,,,,,,,42.17,2014-01-06 16:00:00,38970718,2014-01-06 07:45:00,,,1,P,,,,Flare location from SDO/AIA,2014-01-05 21:15:00,2014-01-07 19:10:00,1
gsep_327,,cdaw_sep_138,2014-01-07 19:55:00,2014-01-07 19:55:00,2014-01-09 03:40:00,1026,lasco_22433,2014-01-07 17:58:27,2014-01-07 18:24:00,360,,1830,1830,gid_sdo_4424,2014-01-07 18:04:00,2014-01-07 18:32:00,28,11,-15,X1.2,11944,FALSE,3563,1026,,,,,,,,,1026.1,2014-01-09 03:40:00,1437455557,2014-01-07 18:17:00,2014-01-07 18:33:00,14000,1,P,,,,,2014-01-07 07:55:00,2014-01-10 14:15:00,1
gsep_327_1,,,2014-02-18 09:00:00,,,,,,2014-02-18 01:36:00,360,,779,,,2014-02-18 01:27:00,2014-02-18 01:33:00,6,42,-16,C4.7,11976,FALSE,,,,,,,,,,,2.6963,2014-02-19 15:15:00,1050918,,,,0,P,,,,,2014-02-17 21:00:00,2014-02-19 20:00:00,0
gsep_327_2,,,2014-02-19 09:00:00,,,,,,2014-02-19 07:12:00,,,,,,2014-02-19 07:20:00,2014-02-19 07:26:00,6,-12,-56,C2.0,11982,FALSE,,,,,,,,,,,4.4696,2014-02-20 03:20:00,1631139,,,,0,P,,,,Eastern Limb event; Flare data from LMSAL-HEK,2014-02-18 21:00:00,2014-02-20 05:00:00,0
gsep_328,,cdaw_sep_139,2014-02-20 08:50:00,2014-02-20 08:15:00,2014-02-20 09:25:00,22,lasco_22731,2014-02-20 07:16:01,2014-02-20 08:00:00,360,,948,948,gid_sdo_4714,2014-02-20 07:26:00,2014-02-20 07:56:00,30,73,-15,M3.0,11976,FALSE,3730,22,,,,,,,,,22.252,2014-02-20 09:25:00,3002661,2014-02-20 07:45:00,2014-02-20 08:05:00,12000,1,P,,,,,2014-02-19 20:50:00,2014-02-20 16:35:00,1
gsep_329,,cdaw_sep_140,2014-02-25 14:10:00,2014-02-25 03:50:00,2014-02-26 00:10:00,24,lasco_22756,2014-02-25 00:27:24,2014-02-25 01:25:00,360,,2147,2147,gid_sdo_4739,2014-02-25 00:39:00,2014-02-25 00:49:00,10,-82,-12,X4.9,11990,FALSE,3793,103,,,,,,,,,102.64,2014-02-28 08:45:00,204670965,2014-02-25 00:56:00,2014-02-25 00:56:00,14000,1,P,,,,Second peak noticed,2014-02-25 02:10:00,2014-03-02 08:50:00,1
gsep_329_1,,,2014-03-25 06:00:00,,,,,,2014-03-25 05:36:00,223,,651,,,2014-03-25 05:21:00,2014-03-25 05:29:00,8,58,-14,C1.4,12015,FALSE,,,,,,,,,,,1.0925,2014-03-25 09:15:00,362906,,,,0,P,,,,Beyond Western Limb event,2014-03-24 18:00:00,2014-03-25 21:00:00,0
gsep_329_2,,,2014-03-29 18:00:00,,,,,,2014-03-28 23:48:00,138,,514,,,2014-03-29 17:35:00,2014-03-29 17:48:00,13,32,11,X1.0,12017,FALSE,,,,,,,,,,,3.2164,2014-03-29 22:30:00,437280,,2014-03-29 00:12:00,14000,0,P,,,,Type II Radio burst From CDAW list; Flare data from LMSAL-HEK,2014-03-29 06:00:00,2014-03-30 02:00:00,0
gsep_330,,cdaw_sep_141,2014-04-18 15:25:00,2014-04-18 13:40:00,2014-04-19 01:50:00,58,lasco_23111,2014-04-18 12:33:51,2014-04-18 13:25:00,360,,1203,1203,gid_sdo_5098,2014-04-18 12:31:00,2014-04-18 13:03:00,32,34,-20,M7.3,12036,FALSE,3999,58,,,,,,,,,58.47,2014-04-19 01:05:00,64794891,2014-04-18 12:55:00,2014-04-18 13:05:00,14000,1,P,,,,Data corrected for spike,2014-04-18 03:25:00,2014-04-20 15:40:00,1
gsep_330_1,,,2014-08-25 18:00:00,,,,,,2014-08-25 15:36:00,360,,555,,,2014-08-25 14:46:00,2014-08-25 15:11:00,25,36,5,M2.0,12146,FALSE,,,,,,,,,,,1.4131,2014-08-25 23:00:00,526318,,2014-08-25 15:20:00,14000,0,P,,,,Type II Radio burst From CDAW list; Flare data from LMSAL-HEK,2014-08-25 06:00:00,2014-08-26 10:00:00,0
gsep_330_2,,,2014-09-01 18:00:00,,,,,,2014-09-01 11:12:00,360,,1901,,,,,,-126,14,X2.4,12158,FALSE,,,,,,,,,,,4.6818,2014-09-04 03:10:00,5033517,,,,0,P,,,,Beyond Eastern Limb event,2014-09-01 06:00:00,2014-09-04 08:00:00,0
gsep_331,,cdaw_sep_142,2014-09-11 02:40:00,2014-09-10 21:35:00,2014-09-12 15:55:00,29,lasco_24113,2014-09-10 17:18:29,2014-09-10 18:00:00,360,,1267,1267,gid_sdo_5706,2014-09-10 17:21:00,2014-09-10 17:45:00,24,-2,14,X1.6,12158,FALSE,4536,126,,,,,,,,,126.09,2014-09-12 15:55:00,55539438,,2014-09-10 17:45:00,14000,1,P,,,,Type II Radio burst From CDAW list,2014-09-10 14:40:00,2014-09-12 23:55:00,1
gsep_332,,cdaw_sep_143,2014-11-02 21:10:00,2014-11-01 13:55:00,2014-11-02 21:10:00,11,lasco_24432,2014-11-01 05:14:26,2014-11-01 06:00:00,160,,740,740,gid_sdo_5988,2014-11-01 04:44:00,2014-11-01 05:34:00,70,-52,-22,C2.7,12200,TRUE,4751,11,,,,,,,,,10.875,2014-11-02 21:10:00,2760348,,,,1,P,,,,,2014-11-02 09:10:00,2014-11-03 07:35:00,1
gsep_332_1,,,2014-12-14 00:55:00,,,,,,2014-12-13 21:36:00,23,,246,,,,,,,,,12222,FALSE,,,,,,,,,,,2.5015,2014-12-14 10:20:00,822405,,,,0,P,,,,Behind Western Limb; No GOES data available.,2014-12-13 12:55:00,2014-12-15 01:00:00,0
gsep_332_2,,,2014-12-21 08:00:00,,,,,,2014-12-20 01:25:00,,,,,,2014-12-20 00:11:00,2014-12-20 00:28:00,17,24,-21,X1.8,12241,FALSE,,,,,,,,,,,3.2409,2014-12-21 20:15:00,1498684,,,,0,P,,,,Flare data from LMSAL-HEK,2014-12-20 20:00:00,2014-12-22 09:00:00,0
gsep_332_3,,,2014-12-23 00:00:00,,,,,,2014-12-22 21:49:00,54,,227,,,2014-12-22 21:15:00,2014-12-22 22:25:00,10,71,-19,C5.7,12241,FALSE,,,,,,,,,,,14.226,2014-12-23 11:15:00,1219915,,,,0,P,,,,Flare data from LMSAL-HEK,2014-12-22 12:00:00,2014-12-23 16:00:00,1
gsep_332_4,,,2015-01-27 19:00:00,,,,,,2015-01-27 08:23:00,9,,332,,,2015-01-27 07:13:00,2015-01-27 07:33:00,20,-89,7,C2.1,12277,FALSE,,,,,,,,,,,0.55668,2015-01-28 13:05:00,231524,,,,0,P,,,,Behind Eastern Limb,2015-01-27 07:00:00,2015-01-28 19:00:00,0
gsep_332_5,,,2015-02-21 10:00:00,,,,,,2015-02-21 09:24:00,360,,1120,,,,,,,,,,TRUE,,,,,,,,,,,1.3023,2015-02-21 19:25:00,339466,,,,0,P,,,,Behind Western Limb,2015-02-20 22:00:00,2015-02-22 01:00:00,0
gsep_332_6,,,2015-03-15 02:00:00,,,,,,2015-03-15 01:48:00,360,,719,,,2015-03-15 01:15:00,2015-03-15 02:13:00,58,25,-22,C9.1,12297,FALSE,,,,,,,,,,,4.0524,2015-03-15 09:30:00,1196470,,,,0,P,,,,Flare data from LMSAL-HEK,2015-03-14 14:00:00,2015-03-15 19:00:00,0
gsep_332_7,,,2015-03-16 01:00:00,,,,,,2015-03-15 23:24:00,15,,284,,,2015-03-15 22:42:00,2015-03-15 23:22:00,40,32,-19,M1.2,12297,FALSE,,,,,,,,,,,8.4515,2015-03-16 07:55:00,3286116,,,,0,P,,,,Flare data from LMSAL-HEK,2015-03-15 13:00:00,2015-03-17 00:00:00,0
gsep_332_8,,,2015-04-22 06:00:00,,,,,,,,,,,,2015-04-21 21:39:00,2015-04-21 21:45:00,6,80,10,M1.8,12322,FALSE,,,,,,,,,,,0.96346,2015-04-23 04:45:00,279707,,,,0,P,,,,,2015-04-21 18:00:00,2015-04-23 06:00:00,0
gsep_332_9,,,2015-05-12 04:00:00,,,,,,2015-05-12 02:48:00,250,,772,,,2015-05-12 02:15:00,2015-05-12 03:02:00,47,83,-21,C2.6,12335,FALSE,,,,,,,,,,,6.2451,2015-05-12 07:30:00,3091662,,,,0,P,,,,Flare data from LMSAL-HEK,2015-05-11 16:00:00,2015-05-13 01:00:00,0
gsep_333,,cdaw_sep_144,2015-06-18 09:25:00,2015-06-18 04:35:00,2015-06-18 14:45:00,17,lasco_25859,2015-06-18 00:48:19,2015-06-18 01:25:00,195,,1714,1714,gid_sdo_7217,2015-06-18 00:33:00,2015-06-18 01:27:00,54,81,-16,M1.2,12365,FALSE,5653,17,,,,,,,,,16.77,2015-06-18 14:45:00,13020525,,,,1,P,,,,,2015-06-17 21:25:00,2015-06-19 13:35:00,1
gsep_334,,cdaw_sep_145,2015-06-21 20:35:00,2015-06-21 04:05:00,2015-06-22 19:00:00,278,lasco_25875,2015-06-21 02:06:49,2015-06-21 02:36:00,360,,1366,1366,gid_sdo_7240,2015-06-21 02:06:00,2015-06-21 02:36:00,30,-16,12,M2.6,12371,FALSE,5692,1066,,,,,,,,,1066.3,2015-06-22 19:00:00,269965917,2015-06-21 02:25:00,2015-06-21 02:33:00,5500,1,P,,,,,2015-06-21 08:35:00,2015-06-23 22:25:00,1
gsep_335,,cdaw_sep_146,2015-06-26 02:30:00,2015-06-25 10:05:00,2015-06-27 00:30:00,22,lasco_25898,2015-06-25 08:10:18,2015-06-25 08:36:00,360,,1627,1627,gid_sdo_7260,2015-06-25 08:02:00,2015-06-25 08:16:00,14,42,9,M7.9,12371,FALSE,5692,22,,,,,,,,,22.449,2015-06-27 00:30:00,17981608,2015-06-25 08:16:00,2015-06-25 08:35:00,14000,1,P,,,,,2015-06-25 14:30:00,2015-06-27 10:05:00,1
gsep_335_1,,,2015-07-01 18:00:00,,,,,,2015-07-01 14:36:00,360,,1435,,,,,,,,,12731,FALSE,,,,,,,,,,,5.1783,2015-07-02 00:30:00,1852386,,,,0,P,,,,Behind Western Limb,2015-07-01 06:00:00,2015-07-02 10:00:00,0
gsep_335_2,,,2015-09-20 18:00:00,,,,,,2015-09-20 18:12:00,360,,1239,,,2015-09-20 17:32:00,2015-09-20 18:03:00,31,24,-20,M2.1,12415,FALSE,,,,,,,,,,,3.1673,2015-09-20 20:45:00,621144,,2015-09-20 18:23:00,14000,0,P,,,,Type II Radio burst From CDAW list; Flare data from LMSAL-HEK,2015-09-20 06:00:00,2015-09-21 07:00:00,0
gsep_335_3,,,2015-09-30 20:30:00,,,,,,2015-09-30 10:00:00,128,,602,,,2015-09-30 07:18:00,2015-09-30 07:36:00,18,46,-22,M1.3,12422,FALSE,,,,,,,,,,,1.4823,2015-10-01 00:00:00,506517,,,,0,P,,,,,2015-09-30 08:30:00,2015-10-01 20:00:00,0
gsep_335_4,,,2015-10-22 14:00:00,,,,,,2015-10-22 03:00:00,360,,817,,,2015-10-22 02:13:00,2015-10-22 03:40:00,87,27,-11,C4.4,12434,FALSE,,,,,,,,,,,1.0514,2015-10-22 23:05:00,183441,,,,0,P,,,,,2015-10-22 02:00:00,2015-10-23 01:00:00,0
gsep_336,,cdaw_sep_147,2015-10-29 05:50:00,2015-10-29 03:05:00,2015-10-29 10:00:00,24,lasco_26577,2015-10-29 01:12:20,2015-10-29 02:36:00,202,,530,530,,,,,,,,12435,TRUE,6026,24,,,,,,,,,23.508,2015-10-29 10:00:00,10125856,2015-10-29 02:19:00,,,1,P,"Taken from CDAW. Also, poor fit for CME launch time",,,,2015-10-28 17:50:00,2015-10-30 04:05:00,1
gsep_336_1,,,2015-11-09 16:00:00,,,,,,2015-11-09 13:25:00,273,,1041,,,2015-11-09 12:49:00,2015-11-09 13:12:00,23,-41,-11,M3.9,12449,FALSE,,,,,,,,,,,3.7054,2015-11-10 00:20:00,1068846,,2015-11-09 13:21:00,14000,0,P,,,,Type II Radio burst From CDAW list; Flare data from LMSAL-HEK,2015-11-09 04:00:00,2015-11-10 12:55:00,0
gsep_336_2,,,2015-12-28 14:00:00,,,,,,2015-12-28 12:12:00,360,,1212,,,2015-12-28 11:20:00,2015-12-28 12:45:00,25,11,-23,M1.8,12473,FALSE,,,,,,,,,,,3.7394,2015-12-29 01:50:00,1376766,,2015-12-28 11:50:00,14000,0,P,,,,Type II Radio burst From CDAW list; Flare data from LMSAL-HEK,2015-12-28 02:00:00,2015-12-29 15:00:00,0
gsep_337,,cdaw_sep_148,2016-01-02 04:30:00,2016-01-02 00:15:00,2016-01-02 04:50:00,22,lasco_26928,2016-01-01 23:09:13,2016-01-01 23:24:00,360,,1730,1730,gid_sdo_7913,2016-01-01 23:10:00,2016-01-02 00:11:00,61,82,-25,M2.3,12473,FALSE,6206,22,,,,,,,,,21.522,2016-01-02 04:50:00,3328556,2016-01-01 23:21:00,2016-01-02 00:55:00,1100,1,P,,,,,2016-01-01 16:30:00,2016-01-02 12:45:00,1
gsep_337_1,,,2016-03-16 07:00:00,,,,,,2016-03-16 07:00:00,154,,592,,,2016-03-16 06:34:00,2016-03-16 06:46:00,12,88,12,C2.2,12522,FALSE,,,,,,,,,,,1.8276,2016-03-16 11:40:00,388332,,,,0,P,,,,Flare data from LMSAL-HEK,2016-03-15 19:00:00,2016-03-16 23:00:00,0
gsep_337_2,,,2016-04-18 08:00:00,,,,,,2016-04-18 00:48:00,162,,1084,,,2016-04-18 00:14:00,2016-04-18 00:29:00,15,62,12,M6.7,12529,FALSE,,,,,,,,,,,0.83886,2016-04-18 15:35:00,385895,,,,0,P,,,,,2016-04-17 20:00:00,2016-04-19 18:00:00,0
gsep_337_3,,,2016-05-15 17:00:00,,,,,,2016-05-15 15:12:00,176,,1118,,,2016-05-15 15:19:00,2016-05-15 16:03:00,44,62,10,C3.2,12542,FALSE,,,,,,,,,,,2.2444,2016-05-15 23:15:00,538821,,,,0,P,,,,Flare data from LMSAL-HEK,2016-05-15 05:00:00,2016-05-16 09:00:00,0
gsep_337_4,,,2016-07-23 06:00:00,,,,,,2016-07-23 05:24:00,117,,835,,,2016-07-23 05:00:00,2016-07-23 05:16:00,16,74,2,M7.6,12567,FALSE,,,,,,,,,,,0.76933,2016-07-23 07:25:00,94683,,,,0,P,,,,,2016-07-22 18:00:00,2016-07-23 13:00:00,0
gsep_338,,cdaw_sep_149,2017-07-14 09:00:00,2017-07-14 04:40:00,2017-07-14 23:20:00,22,lasco_28753,2017-07-14 01:02:31,2017-07-14 01:25:00,360,,1200,1200,gid_sdo_8365,2017-07-14 01:07:00,2017-07-14 02:09:00,62,29,-6,M2.4,12665,FALSE,7075,22,,,,,,,,,22.374,2017-07-14 23:20:00,18876000,,2017-07-14 01:18:00,14000,1,P,,,,Type II Radio burst From CDAW list,2017-07-13 21:00:00,2017-07-16 19:40:00,1
gsep_338_1,,,2017-07-25 03:00:00,,,,,,2017-07-23 04:36:00,93,,715,,,,,,,,,,TRUE,,,,,,,,,,,2.0513,2017-07-25 19:30:00,676188,,,,0,P,,,,,2017-07-24 15:00:00,2017-07-26 04:00:00,0
gsep_339,,cdaw_sep_150,2017-09-05 00:40:00,2017-09-04 22:30:00,2017-09-05 19:20:00,210,lasco_28869,2017-09-04 20:13:01,2017-09-04 20:36:05,360,,1418,1418,gid_sdo_8455,2017-09-04 20:28:00,2017-09-04 20:33:00,5,12,-10,M5.5,12673,FALSE,7115,210,,,,,,,,,210.19,2017-09-05 19:30:00,123426165,,2017-09-04 20:27:00,14000,1,P,,,,Type II Radio burst From CDAW list,2017-09-04 12:40:00,2017-09-06 12:30:00,1
gsep_340,,cdaw_sep_151,2017-09-06 12:35:00,2017-09-06 12:35:00,2017-09-07 23:25:00,41,lasco_28874,2017-09-06 11:54:23,2017-09-06 12:24:00,360,,1571,1571,gid_sdo_8472,2017-09-06 11:53:00,2017-09-06 12:02:00,9,33,-8,X9.3,12673,FALSE,7115,844,,,,,,,,,844.38,2017-09-08 00:35:00,290934819,2017-09-06 12:02:00,2017-09-06 12:05:00,16000,1,P,,,,Data corrected for spike,2017-09-06 00:35:00,2017-09-08 14:35:00,1
gsep_341,,cdaw_sep_152,2017-09-10 16:45:00,2017-09-10 16:25:00,2017-09-11 11:40:00,1490,lasco_28887,2017-09-10 15:46:33,2017-09-10 16:00:00,360,,3163,3163,gid_sdo_8527,2017-09-10 15:35:00,2017-09-10 16:06:00,31,90,-9,X8.2,12673,FALSE,7115,1490,,,,,,,,,1493.5,2017-09-11 11:45:00,1785399499,2017-09-10 15:53:00,,,1,P,,,,,2017-09-10 04:45:00,2017-09-13 06:55:00,1
